input_db,output_db,gain_reduction_db,threshold,ratio,knee,attack_ms,release_ms
-15.0,-40.43,25.43,-25.3,10.0,,0.5,400.0
-12.5,-40.17,27.67,-25.3,10.0,,0.5,400.0
-10.0,-39.92,29.92,-25.3,10.0,,0.5,400.0
-7.5,-39.67,32.17,-25.3,10.0,,0.5,400.0
-5.0,-39.41,34.41,-25.3,10.0,,0.5,400.0
-2.5,-39.14,36.64,-25.3,10.0,,0.5,400.0
0.0,-38.85,38.85,-25.3,10.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,11.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,11.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,11.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,11.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,11.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,11.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,11.0,,0.5,400.0
-42.5,-45.69,3.19,-25.3,11.0,,0.5,400.0
-40.0,-43.98,3.98,-25.3,11.0,,0.5,400.0
-37.5,-42.92,5.42,-25.3,11.0,,0.5,400.0
-35.0,-42.49,7.49,-25.3,11.0,,0.5,400.0
-32.5,-42.25,9.75,-25.3,11.0,,0.5,400.0
-30.0,-42.02,12.02,-25.3,11.0,,0.5,400.0
-27.5,-41.79,14.29,-25.3,11.0,,0.5,400.0
-25.0,-41.56,16.56,-25.3,11.0,,0.5,400.0
-22.5,-41.32,18.82,-25.3,11.0,,0.5,400.0
-20.0,-41.09,21.09,-25.3,11.0,,0.5,400.0
-17.5,-40.86,23.36,-25.3,11.0,,0.5,400.0
-15.0,-40.63,25.63,-25.3,11.0,,0.5,400.0
-12.5,-40.39,27.89,-25.3,11.0,,0.5,400.0
-10.0,-40.16,30.16,-25.3,11.0,,0.5,400.0
-7.5,-39.93,32.43,-25.3,11.0,,0.5,400.0
-5.0,-39.69,34.69,-25.3,11.0,,0.5,400.0
-2.5,-39.44,36.94,-25.3,11.0,,0.5,400.0
0.0,-39.17,39.17,-25.3,11.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,12.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,12.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,12.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,12.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,12.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,12.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,12.0,,0.5,400.0
-42.5,-45.69,3.19,-25.3,12.0,,0.5,400.0
-40.0,-43.99,3.99,-25.3,12.0,,0.5,400.0
-37.5,-42.94,5.44,-25.3,12.0,,0.5,400.0
-35.0,-42.52,7.52,-25.3,12.0,,0.5,400.0
-32.5,-42.3,9.8,-25.3,12.0,,0.5,400.0
-30.0,-42.09,12.09,-25.3,12.0,,0.5,400.0
-27.5,-41.87,14.37,-25.3,12.0,,0.5,400.0
-25.0,-41.66,16.66,-25.3,12.0,,0.5,400.0
-22.5,-41.44,18.94,-25.3,12.0,,0.5,400.0
-20.0,-41.23,21.23,-25.3,12.0,,0.5,400.0
-17.5,-41.01,23.51,-25.3,12.0,,0.5,400.0
-15.0,-40.79,25.79,-25.3,12.0,,0.5,400.0
-12.5,-40.58,28.08,-25.3,12.0,,0.5,400.0
-10.0,-40.36,30.36,-25.3,12.0,,0.5,400.0
-7.5,-40.14,32.64,-25.3,12.0,,0.5,400.0
-5.0,-39.92,34.92,-25.3,12.0,,0.5,400.0
-2.5,-39.7,37.2,-25.3,12.0,,0.5,400.0
0.0,-39.44,39.44,-25.3,12.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,12.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,12.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,12.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,12.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,12.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,12.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,12.0,,0.5,400.0
-42.5,-45.69,3.19,-25.3,12.0,,0.5,400.0
-40.0,-44.0,4.0,-25.3,12.0,,0.5,400.0
-37.5,-42.96,5.46,-25.3,12.0,,0.5,400.0
-35.0,-42.55,7.55,-25.3,12.0,,0.5,400.0
-32.5,-42.35,9.85,-25.3,12.0,,0.5,400.0
-30.0,-42.15,12.15,-25.3,12.0,,0.5,400.0
-27.5,-41.95,14.45,-25.3,12.0,,0.5,400.0
-25.0,-41.74,16.74,-25.3,12.0,,0.5,400.0
-22.5,-41.54,19.04,-25.3,12.0,,0.5,400.0
-20.0,-41.34,21.34,-25.3,12.0,,0.5,400.0
-17.5,-41.14,23.64,-25.3,12.0,,0.5,400.0
-15.0,-40.94,25.94,-25.3,12.0,,0.5,400.0
-12.5,-40.74,28.24,-25.3,12.0,,0.5,400.0
-10.0,-40.54,30.54,-25.3,12.0,,0.5,400.0
-7.5,-40.33,32.83,-25.3,12.0,,0.5,400.0
-5.0,-40.13,35.13,-25.3,12.0,,0.5,400.0
-2.5,-39.92,37.42,-25.3,12.0,,0.5,400.0
0.0,-39.68,39.68,-25.3,12.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,13.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,13.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,13.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,13.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,13.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,13.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,13.0,,0.5,400.0
-42.5,-45.69,3.19,-25.3,13.0,,0.5,400.0
-40.0,-44.0,4.0,-25.3,13.0,,0.5,400.0
-37.5,-42.97,5.47,-25.3,13.0,,0.5,400.0
-35.0,-42.57,7.57,-25.3,13.0,,0.5,400.0
-32.5,-42.39,9.89,-25.3,13.0,,0.5,400.0
-30.0,-42.2,12.2,-25.3,13.0,,0.5,400.0
-27.5,-42.01,14.51,-25.3,13.0,,0.5,400.0
-25.0,-41.82,16.82,-25.3,13.0,,0.5,400.0
-22.5,-41.63,19.13,-25.3,13.0,,0.5,400.0
-20.0,-41.44,21.44,-25.3,13.0,,0.5,400.0
-17.5,-41.26,23.76,-25.3,13.0,,0.5,400.0
-15.0,-41.07,26.07,-25.3,13.0,,0.5,400.0
-12.5,-40.88,28.38,-25.3,13.0,,0.5,400.0
-10.0,-40.69,30.69,-25.3,13.0,,0.5,400.0
-7.5,-40.5,33.0,-25.3,13.0,,0.5,400.0
-5.0,-40.31,35.31,-25.3,13.0,,0.5,400.0
-2.5,-40.11,37.61,-25.3,13.0,,0.5,400.0
0.0,-39.88,39.88,-25.3,13.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,14.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,14.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,14.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,14.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,14.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,14.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,14.0,,0.5,400.0
-42.5,-45.69,3.19,-25.3,14.0,,0.5,400.0
-40.0,-44.01,4.01,-25.3,14.0,,0.5,400.0
-37.5,-42.98,5.48,-25.3,14.0,,0.5,400.0
-35.0,-42.6,7.6,-25.3,14.0,,0.5,400.0
-32.5,-42.42,9.92,-25.3,14.0,,0.5,400.0
-30.0,-42.24,12.24,-25.3,14.0,,0.5,400.0
-27.5,-42.07,14.57,-25.3,14.0,,0.5,400.0
-25.0,-41.89,16.89,-25.3,14.0,,0.5,400.0
-22.5,-41.71,19.21,-25.3,14.0,,0.5,400.0
-20.0,-41.53,21.53,-25.3,14.0,,0.5,400.0
-17.5,-41.36,23.86,-25.3,14.0,,0.5,400.0
-15.0,-41.18,26.18,-25.3,14.0,,0.5,400.0
-12.5,-41.0,28.5,-25.3,14.0,,0.5,400.0
-10.0,-40.82,30.82,-25.3,14.0,,0.5,400.0
-7.5,-40.65,33.15,-25.3,14.0,,0.5,400.0
-5.0,-40.47,35.47,-25.3,14.0,,0.5,400.0
-2.5,-40.28,37.78,-25.3,14.0,,0.5,400.0
0.0,-40.06,40.06,-25.3,14.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,15.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,15.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,15.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,15.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,15.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,15.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,15.0,,0.5,400.0
-42.5,-45.69,3.19,-25.3,15.0,,0.5,400.0
-40.0,-44.01,4.01,-25.3,15.0,,0.5,400.0
-37.5,-42.99,5.49,-25.3,15.0,,0.5,400.0
-35.0,-42.62,7.62,-25.3,15.0,,0.5,400.0
-32.5,-42.45,9.95,-25.3,15.0,,0.5,400.0
-30.0,-42.28,12.28,-25.3,15.0,,0.5,400.0
-27.5,-42.12,14.62,-25.3,15.0,,0.5,400.0
-25.0,-41.95,16.95,-25.3,15.0,,0.5,400.0
-22.5,-41.78,19.28,-25.3,15.0,,0.5,400.0
-20.0,-41.61,21.61,-25.3,15.0,,0.5,400.0
-17.5,-41.45,23.95,-25.3,15.0,,0.5,400.0
-15.0,-41.28,26.28,-25.3,15.0,,0.5,400.0
-12.5,-41.11,28.61,-25.3,15.0,,0.5,400.0
-10.0,-40.94,30.94,-25.3,15.0,,0.5,400.0
-7.5,-40.78,33.28,-25.3,15.0,,0.5,400.0
-5.0,-40.6,35.6,-25.3,15.0,,0.5,400.0
-2.5,-40.43,37.93,-25.3,15.0,,0.5,400.0
0.0,-40.22,40.22,-25.3,15.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,16.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,16.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,16.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,16.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,16.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,16.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,16.0,,0.5,400.0
-42.5,-45.69,3.19,-25.3,16.0,,0.5,400.0
-40.0,-44.02,4.02,-25.3,16.0,,0.5,400.0
-37.5,-43.0,5.5,-25.3,16.0,,0.5,400.0
-35.0,-42.63,7.63,-25.3,16.0,,0.5,400.0
-32.5,-42.48,9.98,-25.3,16.0,,0.5,400.0
-30.0,-42.32,12.32,-25.3,16.0,,0.5,400.0
-27.5,-42.16,14.66,-25.3,16.0,,0.5,400.0
-25.0,-42.0,17.0,-25.3,16.0,,0.5,400.0
-22.5,-41.84,19.34,-25.3,16.0,,0.5,400.0
-20.0,-41.68,21.68,-25.3,16.0,,0.5,400.0
-17.5,-41.53,24.03,-25.3,16.0,,0.5,400.0
-15.0,-41.37,26.37,-25.3,16.0,,0.5,400.0
-12.5,-41.21,28.71,-25.3,16.0,,0.5,400.0
-10.0,-41.05,31.05,-25.3,16.0,,0.5,400.0
-7.5,-40.89,33.39,-25.3,16.0,,0.5,400.0
-5.0,-40.73,35.73,-25.3,16.0,,0.5,400.0
-2.5,-40.56,38.06,-25.3,16.0,,0.5,400.0
0.0,-40.36,40.36,-25.3,16.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,17.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,17.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,17.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,17.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,17.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,17.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,17.0,,0.5,400.0
-42.5,-45.69,3.19,-25.3,17.0,,0.5,400.0
-40.0,-44.02,4.02,-25.3,17.0,,0.5,400.0
-37.5,-43.01,5.51,-25.3,17.0,,0.5,400.0
-35.0,-42.65,7.65,-25.3,17.0,,0.5,400.0
-32.5,-42.5,10.0,-25.3,17.0,,0.5,400.0
-30.0,-42.35,12.35,-25.3,17.0,,0.5,400.0
-27.5,-42.2,14.7,-25.3,17.0,,0.5,400.0
-25.0,-42.05,17.05,-25.3,17.0,,0.5,400.0
-22.5,-41.9,19.4,-25.3,17.0,,0.5,400.0
-20.0,-41.75,21.75,-25.3,17.0,,0.5,400.0
-17.5,-41.6,24.1,-25.3,17.0,,0.5,400.0
-15.0,-41.45,26.45,-25.3,17.0,,0.5,400.0
-12.5,-41.3,28.8,-25.3,17.0,,0.5,400.0
-10.0,-41.15,31.15,-25.3,17.0,,0.5,400.0
-7.5,-40.99,33.49,-25.3,17.0,,0.5,400.0
-5.0,-40.84,35.84,-25.3,17.0,,0.5,400.0
-2.5,-40.68,38.18,-25.3,17.0,,0.5,400.0
0.0,-40.49,40.49,-25.3,17.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,17.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,17.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,17.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,17.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,17.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,17.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,17.0,,0.5,400.0
-42.5,-45.69,3.19,-25.3,17.0,,0.5,400.0
-40.0,-44.02,4.02,-25.3,17.0,,0.5,400.0
-37.5,-43.02,5.52,-25.3,17.0,,0.5,400.0
-35.0,-42.66,7.66,-25.3,17.0,,0.5,400.0
-32.5,-42.52,10.02,-25.3,17.0,,0.5,400.0
-30.0,-42.38,12.38,-25.3,17.0,,0.5,400.0
-27.5,-42.24,14.74,-25.3,17.0,,0.5,400.0
-25.0,-42.09,17.09,-25.3,17.0,,0.5,400.0
-22.5,-41.95,19.45,-25.3,17.0,,0.5,400.0
-20.0,-41.81,21.81,-25.3,17.0,,0.5,400.0
-17.5,-41.66,24.16,-25.3,17.0,,0.5,400.0
-15.0,-41.52,26.52,-25.3,17.0,,0.5,400.0
-12.5,-41.38,28.88,-25.3,17.0,,0.5,400.0
-10.0,-41.23,31.23,-25.3,17.0,,0.5,400.0
-7.5,-41.09,33.59,-25.3,17.0,,0.5,400.0
-5.0,-40.94,35.94,-25.3,17.0,,0.5,400.0
-2.5,-40.79,38.29,-25.3,17.0,,0.5,400.0
0.0,-40.61,40.61,-25.3,17.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,18.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,18.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,18.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,18.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,18.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,18.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,18.0,,0.5,400.0
-42.5,-45.69,3.19,-25.3,18.0,,0.5,400.0
-40.0,-44.03,4.03,-25.3,18.0,,0.5,400.0
-37.5,-43.02,5.52,-25.3,18.0,,0.5,400.0
-35.0,-42.68,7.68,-25.3,18.0,,0.5,400.0
-32.5,-42.54,10.04,-25.3,18.0,,0.5,400.0
-30.0,-42.4,12.4,-25.3,18.0,,0.5,400.0
-27.5,-42.27,14.77,-25.3,18.0,,0.5,400.0
-25.0,-42.13,17.13,-25.3,18.0,,0.5,400.0
-22.5,-42.0,19.5,-25.3,18.0,,0.5,400.0
-20.0,-41.86,21.86,-25.3,18.0,,0.5,400.0
-17.5,-41.72,24.22,-25.3,18.0,,0.5,400.0
-15.0,-41.59,26.59,-25.3,18.0,,0.5,400.0
-12.5,-41.45,28.95,-25.3,18.0,,0.5,400.0
-10.0,-41.31,31.31,-25.3,18.0,,0.5,400.0
-7.5,-41.17,33.67,-25.3,18.0,,0.5,400.0
-5.0,-41.03,36.03,-25.3,18.0,,0.5,400.0
-2.5,-40.89,38.39,-25.3,18.0,,0.5,400.0
0.0,-40.71,40.71,-25.3,18.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,19.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,19.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,19.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,19.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,19.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,19.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,19.0,,0.5,400.0
-42.5,-45.7,3.2,-25.3,19.0,,0.5,400.0
-40.0,-44.03,4.03,-25.3,19.0,,0.5,400.0
-37.5,-43.03,5.53,-25.3,19.0,,0.5,400.0
-35.0,-42.69,7.69,-25.3,19.0,,0.5,400.0
-32.5,-42.56,10.06,-25.3,19.0,,0.5,400.0
-30.0,-42.43,12.43,-25.3,19.0,,0.5,400.0
-27.5,-42.3,14.8,-25.3,19.0,,0.5,400.0
-25.0,-42.17,17.17,-25.3,19.0,,0.5,400.0
-22.5,-42.04,19.54,-25.3,19.0,,0.5,400.0
-20.0,-41.91,21.91,-25.3,19.0,,0.5,400.0
-17.5,-41.78,24.28,-25.3,19.0,,0.5,400.0
-15.0,-41.65,26.65,-25.3,19.0,,0.5,400.0
-12.5,-41.51,29.01,-25.3,19.0,,0.5,400.0
-10.0,-41.38,31.38,-25.3,19.0,,0.5,400.0
-7.5,-41.25,33.75,-25.3,19.0,,0.5,400.0
-5.0,-41.12,36.12,-25.3,19.0,,0.5,400.0
-2.5,-40.98,38.48,-25.3,19.0,,0.5,400.0
0.0,-40.81,40.81,-25.3,19.0,,0.5,400.0
-60.0,-63.01,3.01,-25.3,20.0,,0.5,400.0
-57.5,-60.51,3.01,-25.3,20.0,,0.5,400.0
-55.0,-58.01,3.01,-25.3,20.0,,0.5,400.0
-52.5,-55.51,3.01,-25.3,20.0,,0.5,400.0
-50.0,-53.01,3.01,-25.3,20.0,,0.5,400.0
-47.5,-50.51,3.01,-25.3,20.0,,0.5,400.0
-45.0,-48.01,3.01,-25.3,20.0,,0.5,400.0
-42.5,-45.7,3.2,-25.3,20.0,,0.5,400.0
-40.0,-44.03,4.03,-25.3,20.0,,0.5,400.0
-37.5,-43.04,5.54,-25.3,20.0,,0.5,400.0
-35.0,-42.7,7.7,-25.3,20.0,,0.5,400.0
-32.5,-42.58,10.08,-25.3,20.0,,0.5,400.0
-30.0,-42.45,12.45,-25.3,20.0,,0.5,400.0
-27.5,-42.33,14.83,-25.3,20.0,,0.5,400.0
-25.0,-42.2,17.2,-25.3,20.0,,0.5,400.0
-22.5,-42.08,19.58,-25.3,20.0,,0.5,400.0
-20.0,-41.95,21.95,-25.3,20.0,,0.5,400.0
-17.5,-41.83,24.33,-25.3,20.0,,0.5,400.0
-15.0,-41.7,26.7,-25.3,20.0,,0.5,400.0
-12.5,-41.58,29.08,-25.3,20.0,,0.5,400.0
-10.0,-41.45,31.45,-25.3,20.0,,0.5,400.0
-7.5,-41.32,33.82,-25.3,20.0,,0.5,400.0
-5.0,-41.19,36.19,-25.3,20.0,,0.5,400.0
-2.5,-41.06,38.56,-25.3,20.0,,0.5,400.0
0.0,-40.9,40.9,-25.3,20.0,,0.5,400.0
-60.0,-63.01,3.01,-23.7,4.0,,0.5,400.0
-57.5,-60.51,3.01,-23.7,4.0,,0.5,400.0
-55.0,-58.01,3.01,-23.7,4.0,,0.5,400.0
-52.5,-55.51,3.01,-23.7,4.0,,0.5,400.0
-50.0,-53.01,3.01,-23.7,4.0,,0.5,400.0
-47.5,-50.51,3.01,-23.7,4.0,,0.5,400.0
-45.0,-48.02,3.02,-23.7,4.0,,0.5,400.0
-42.5,-45.87,3.37,-23.7,4.0,,0.5,400.0
-40.0,-44.24,4.24,-23.7,4.0,,0.5,400.0
-37.5,-43.13,5.63,-23.7,4.0,,0.5,400.0
-35.0,-42.45,7.45,-23.7,4.0,,0.5,400.0
-32.5,-41.83,9.33,-23.7,4.0,,0.5,400.0
-30.0,-41.2,11.2,-23.7,4.0,,0.5,400.0
-27.5,-40.58,13.08,-23.7,4.0,,0.5,400.0
-25.0,-39.95,14.95,-23.7,4.0,,0.5,400.0
-22.5,-39.33,16.83,-23.7,4.0,,0.5,400.0
-20.0,-38.7,18.7,-23.7,4.0,,0.5,400.0
-17.5,-38.08,20.58,-23.7,4.0,,0.5,400.0
-15.0,-37.45,22.45,-23.7,4.0,,0.5,400.0
-12.5,-36.83,24.33,-23.7,4.0,,0.5,400.0
-10.0,-36.2,26.2,-23.7,4.0,,0.5,400.0
-7.5,-35.58,28.08,-23.7,4.0,,0.5,400.0
-5.0,-34.95,29.95,-23.7,4.0,,0.5,400.0
-2.5,-34.31,31.81,-23.7,4.0,,0.5,400.0
0.0,-33.65,33.65,-23.7,4.0,,0.5,400.0
-60.0,-63.01,3.01,-23.7,5.0,,0.5,400.0
-57.5,-60.51,3.01,-23.7,5.0,,0.5,400.0
-55.0,-58.01,3.01,-23.7,5.0,,0.5,400.0
-52.5,-55.51,3.01,-23.7,5.0,,0.5,400.0
-50.0,-53.01,3.01,-23.7,5.0,,0.5,400.0
-47.5,-50.51,3.01,-23.7,5.0,,0.5,400.0
-45.0,-48.02,3.02,-23.7,5.0,,0.5,400.0
-42.5,-45.89,3.39,-23.7,5.0,,0.5,400.0
-40.0,-44.31,4.31,-23.7,5.0,,0.5,400.0
-37.5,-43.28,5.78,-23.7,5.0,,0.5,400.0
-35.0,-42.71,7.71,-23.7,5.0,,0.5,400.0
-32.5,-42.19,9.69,-23.7,5.0,,0.5,400.0
-30.0,-41.68,11.68,-23.7,5.0,,0.5,400.0
-27.5,-41.16,13.66,-23.7,5.0,,0.5,400.0
-25.0,-40.64,15.64,-23.7,5.0,,0.5,400.0
-22.5,-40.13,17.63,-23.7,5.0,,0.5,400.0
-20.0,-39.61,19.61,-23.7,5.0,,0.5,400.0
-17.5,-39.09,21.59,-23.7,5.0,,0.5,400.0
-15.0,-38.58,23.58,-23.7,5.0,,0.5,400.0
-12.5,-38.06,25.56,-23.7,5.0,,0.5,400.0
-10.0,-37.54,27.54,-23.7,5.0,,0.5,400.0
-7.5,-37.03,29.53,-23.7,5.0,,0.5,400.0
-5.0,-36.51,31.51,-23.7,5.0,,0.5,400.0
-2.5,-35.98,33.48,-23.7,5.0,,0.5,400.0
0.0,-35.42,35.42,-23.7,5.0,,0.5,400.0
-60.0,-63.01,3.01,-23.7,6.0,,0.5,400.0
-57.5,-60.51,3.01,-23.7,6.0,,0.5,400.0
-55.0,-58.01,3.01,-23.7,6.0,,0.5,400.0
-52.5,-55.51,3.01,-23.7,6.0,,0.5,400.0
-50.0,-53.01,3.01,-23.7,6.0,,0.5,400.0
-47.5,-50.51,3.01,-23.7,6.0,,0.5,400.0
-45.0,-48.02,3.02,-23.7,6.0,,0.5,400.0
-42.5,-45.91,3.41,-23.7,6.0,,0.5,400.0
-40.0,-44.36,4.36,-23.7,6.0,,0.5,400.0
-37.5,-43.39,5.89,-23.7,6.0,,0.5,400.0
-35.0,-42.89,7.89,-23.7,6.0,,0.5,400.0
-32.5,-42.45,9.95,-23.7,6.0,,0.5,400.0
-30.0,-42.01,12.01,-23.7,6.0,,0.5,400.0
-27.5,-41.57,14.07,-23.7,6.0,,0.5,400.0
-25.0,-41.13,16.13,-23.7,6.0,,0.5,400.0
-22.5,-40.69,18.19,-23.7,6.0,,0.5,400.0
-20.0,-40.25,20.25,-23.7,6.0,,0.5,400.0
-17.5,-39.81,22.31,-23.7,6.0,,0.5,400.0
-15.0,-39.37,24.37,-23.7,6.0,,0.5,400.0
-12.5,-38.93,26.43,-23.7,6.0,,0.5,400.0
-10.0,-38.49,28.49,-23.7,6.0,,0.5,400.0
-7.5,-38.05,30.55,-23.7,6.0,,0.5,400.0
-5.0,-37.6,32.6,-23.7,6.0,,0.5,400.0
-2.5,-37.15,34.65,-23.7,6.0,,0.5,400.0
0.0,-36.68,36.68,-23.7,6.0,,0.5,400.0
-60.0,-63.01,3.01,-23.7,7.0,,0.5,400.0
-57.5,-60.51,3.01,-23.7,7.0,,0.5,400.0
-55.0,-58.01,3.01,-23.7,7.0,,0.5,400.0
-52.5,-55.51,3.01,-23.7,7.0,,0.5,400.0
-50.0,-53.01,3.01,-23.7,7.0,,0.5,400.0
-47.5,-50.51,3.01,-23.7,7.0,,0.5,400.0
-45.0,-48.02,3.02,-23.7,7.0,,0.5,400.0
-42.5,-45.92,3.42,-23.7,7.0,,0.5,400.0
-40.0,-44.4,4.4,-23.7,7.0,,0.5,400.0
-37.5,-43.47,5.97,-23.7,7.0,,0.5,400.0
-35.0,-43.03,8.03,-23.7,7.0,,0.5,400.0
-32.5,-42.64,10.14,-23.7,7.0,,0.5,400.0
-30.0,-42.26,12.26,-23.7,7.0,,0.5,400.0
-27.5,-41.88,14.38,-23.7,7.0,,0.5,400.0
-25.0,-41.5,16.5,-23.7,7.0,,0.5,400.0
-22.5,-41.11,18.61,-23.7,7.0,,0.5,400.0
-20.0,-40.73,20.73,-23.7,7.0,,0.5,400.0
-17.5,-40.35,22.85,-23.7,7.0,,0.5,400.0
-15.0,-39.96,24.96,-23.7,7.0,,0.5,400.0
-12.5,-39.58,27.08,-23.7,7.0,,0.5,400.0
-10.0,-39.2,29.2,-23.7,7.0,,0.5,400.0
-7.5,-38.81,31.31,-23.7,7.0,,0.5,400.0
-5.0,-38.43,33.43,-23.7,7.0,,0.5,400.0
-2.5,-38.03,35.53,-23.7,7.0,,0.5,400.0
0.0,-37.61,37.61,-23.7,7.0,,0.5,400.0
-60.0,-63.01,3.01,-23.7,7.0,,0.5,400.0
-57.5,-60.51,3.01,-23.7,7.0,,0.5,400.0
-55.0,-58.01,3.01,-23.7,7.0,,0.5,400.0
-52.5,-55.51,3.01,-23.7,7.0,,0.5,400.0
-50.0,-53.01,3.01,-23.7,7.0,,0.5,400.0
-47.5,-50.51,3.01,-23.7,7.0,,0.5,400.0
-45.0,-48.02,3.02,-23.7,7.0,,0.5,400.0
-42.5,-45.92,3.42,-23.7,7.0,,0.5,400.0
-40.0,-44.43,4.43,-23.7,7.0,,0.5,400.0
-37.5,-43.53,6.03,-23.7,7.0,,0.5,400.0
-35.0,-43.13,8.13,-23.7,7.0,,0.5,400.0
-32.5,-42.79,10.29,-23.7,7.0,,0.5,400.0
-30.0,-42.45,12.45,-23.7,7.0,,0.5,400.0
-27.5,-42.11,14.61,-23.7,7.0,,0.5,400.0
-25.0,-41.77,16.77,-23.7,7.0,,0.5,400.0
-22.5,-41.43,18.93,-23.7,7.0,,0.5,400.0
-20.0,-41.1,21.1,-23.7,7.0,,0.5,400.0
-17.5,-40.76,23.26,-23.7,7.0,,0.5,400.0
-15.0,-40.42,25.42,-23.7,7.0,,0.5,400.0
-12.5,-40.08,27.58,-23.7,7.0,,0.5,400.0
-10.0,-39.74,29.74,-23.7,7.0,,0.5,400.0
-7.5,-39.4,31.9,-23.7,7.0,,0.5,400.0
-5.0,-39.05,34.05,-23.7,7.0,,0.5,400.0
-2.5,-38.7,36.2,-23.7,7.0,,0.5,400.0
0.0,-38.33,38.33,-23.7,7.0,,0.5,400.0
-60.0,-63.01,3.01,-23.7,8.0,,0.5,400.0
-57.5,-60.51,3.01,-23.7,8.0,,0.5,400.0
-55.0,-58.01,3.01,-23.7,8.0,,0.5,400.0
-52.5,-55.51,3.01,-23.7,8.0,,0.5,400.0
